round_id,hand_number,player_cards,dealer_cards,actions,bet_amount,final_result,blackjack,busted,strategy_used,bet_mode,true_count_prev_round,running_count_end,true_count_end,cards_remaining,decks_remaining
198,1,"Q,9,8","4,10,K",hit,10.0,lose,False,True,random-dfs,fixed,-1.569,-2.0,-0.006,228,4.385
198,1,"Q,9","4,10,8",stand,10.0,win,False,False,random-dfs,fixed,-1.569,-1.0,-0.003,228,4.385
199,1,"8,K","J,A",stand,10.0,lose,False,False,random-dfs,fixed,-1.825,-3.0,-0.01,224,4.308
199,1,"8,K,5","J,A",hit,10.0,lose,False,True,random-dfs,fixed,-1.825,-2.0,-0.006,224,4.308
199,1,"8,K,5","J,A","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.825,-2.0,-0.006,224,4.308
200,1,"5,7,3","9,3,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-2.554,2.0,0.006,220,4.231
200,1,"5,7,3,Q","9,3,4,9","hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.554,3.0,0.01,220,4.231
200,1,"5,7,3","9,3,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-2.554,2.0,0.006,220,4.231
200,1,"5,7","9,3,3,Q",stand,10.0,win,False,False,random-dfs,fixed,-2.554,2.0,0.006,220,4.231
201,1,"3,Q,A","4,9,4","double,stand",20.0,lose,False,False,random-dfs,fixed,-2.127,1.0,0.003,216,4.154
201,1,"3,Q,A,4,Q","4,9,2,4","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-2.127,2.0,0.006,216,4.154
201,1,"3,Q,A,4","4,9,Q","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-2.127,0.0,0.0,216,4.154
201,1,"3,Q,A","4,9,4","hit,stand",10.0,lose,False,False,random-dfs,fixed,-2.127,1.0,0.003,216,4.154
201,1,"3,Q","4,9,A,4",stand,10.0,lose,False,False,random-dfs,fixed,-2.127,1.0,0.003,216,4.154
202,1,"A,4","Q,2,4,10",stand,10.0,win,False,False,random-dfs,fixed,-1.926,0.0,0.0,212,4.077
202,1,"A,4,4","Q,2,10","double,stand",20.0,win,False,False,random-dfs,fixed,-1.926,0.0,0.0,212,4.077
202,1,"A,4,4,10,2","Q,2,A,10","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.926,-1.0,-0.003,212,4.077
202,1,"A,4,4,10","Q,2,2,A,10","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.926,-1.0,-0.003,212,4.077
202,1,"A,4,4","Q,2,10","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.926,0.0,0.0,212,4.077
203,1,"4,10,10","2,A,J,2,J","double,stand",20.0,lose,False,True,random-dfs,fixed,-1.962,-2.0,-0.006,208,4.0
203,1,"4,10","2,A,10,J",stand,10.0,win,False,False,random-dfs,fixed,-1.962,-2.0,-0.006,208,4.0
203,1,"4,10,10","2,A,J,2,J",hit,10.0,lose,False,True,random-dfs,fixed,-1.962,-2.0,-0.006,208,4.0
204,1,"10,J,5","2,J,K","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.0,-2.0,-0.006,204,3.923
204,1,"10,J","2,J,5",stand,10.0,win,False,False,random-dfs,fixed,-2.0,-1.0,-0.003,204,3.923
204,1,"10,J,5","2,J,K",hit,10.0,lose,False,True,random-dfs,fixed,-2.0,-2.0,-0.006,204,3.923
205,1,"5,K,K","4,4,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.549,0.0,0.0,200,3.846
205,1,"5,K","4,4,K",stand,10.0,lose,False,False,random-dfs,fixed,-2.549,1.0,0.003,200,3.846
205,1,"5,K,K","4,4,Q",hit,10.0,lose,False,True,random-dfs,fixed,-2.549,0.0,0.0,200,3.846
206,1,"K,Q","2,K,8",stand,10.0,push,False,False,random-dfs,fixed,-2.08,-2.0,-0.006,196,3.769
206,1,"K,Q,8","2,K,7","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.08,-2.0,-0.006,196,3.769
206,1,"K,Q,8","2,K,7",hit,10.0,lose,False,True,random-dfs,fixed,-2.08,-2.0,-0.006,196,3.769
207,1,"8,7,J","Q,10","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.653,-3.0,-0.01,192,3.692
207,1,"8,7","Q,10",stand,10.0,lose,False,False,random-dfs,fixed,-2.653,-2.0,-0.006,192,3.692
207,1,"8,7,J","Q,10",hit,10.0,lose,False,True,random-dfs,fixed,-2.653,-3.0,-0.01,192,3.692
208,1,"J,3","4,4,K",stand,10.0,lose,False,False,random-dfs,fixed,-3.25,1.0,0.003,188,3.615
208,1,"J,3,K","4,4,7,Q",hit,10.0,lose,False,True,random-dfs,fixed,-3.25,0.0,0.0,188,3.615
208,1,"J,3,K","4,4,7,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,-3.25,0.0,0.0,188,3.615
209,1,"K,7,9","Q,A","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.766,-3.0,-0.01,184,3.538
209,1,"K,7","Q,A",stand,10.0,lose,False,False,random-dfs,fixed,-2.766,-3.0,-0.01,184,3.538
209,1,"K,7,9","Q,A",hit,10.0,lose,False,True,random-dfs,fixed,-2.766,-3.0,-0.01,184,3.538
210,1,"9,2,A,5","K,6,10","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-3.674,0.0,0.0,180,3.462
210,1,"9,2,A,5,10","K,6,J","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.674,-1.0,-0.003,180,3.462
210,1,"9,2,A","K,6,5","hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.674,1.0,0.003,180,3.462
210,1,"9,2","K,6,A",stand,10.0,lose,False,False,random-dfs,fixed,-3.674,0.0,0.0,180,3.462
210,1,"9,2,A","K,6,5","double,stand",20.0,lose,False,False,random-dfs,fixed,-3.674,1.0,0.003,180,3.462
211,1,"A,5,4","10,J","double,stand",20.0,push,False,False,random-dfs,fixed,-3.467,-1.0,-0.003,176,3.385
211,1,"A,5,4","10,J","hit,stand",10.0,push,False,False,random-dfs,fixed,-3.467,-1.0,-0.003,176,3.385
211,1,"A,5,4,5","10,J","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-3.467,0.0,0.0,176,3.385
211,1,"A,5,4,5,8","10,J","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-3.467,0.0,0.0,176,3.385
211,1,"A,5","10,J",stand,10.0,lose,False,False,random-dfs,fixed,-3.467,-2.0,-0.006,176,3.385
212,1,"4,5,J","8,A","double,stand",20.0,push,False,False,random-dfs,fixed,-4.136,0.0,0.0,172,3.308
212,1,"4,5,J","8,A","hit,stand",10.0,push,False,False,random-dfs,fixed,-4.136,0.0,0.0,172,3.308
212,1,"4,5,J,Q","8,A","hit,hit",10.0,lose,False,True,random-dfs,fixed,-4.136,-1.0,-0.003,172,3.308
212,1,"4,5","8,A",stand,10.0,lose,False,False,random-dfs,fixed,-4.136,1.0,0.003,172,3.308
213,1,"J,Q,5","9,K",hit,10.0,lose,False,True,random-dfs,fixed,-3.93,-2.0,-0.006,168,3.231
213,1,"J,Q","9,K",stand,10.0,win,False,False,random-dfs,fixed,-3.93,-3.0,-0.01,168,3.231
213,1,"J,Q,5","9,K","double,stand",20.0,lose,False,True,random-dfs,fixed,-3.93,-2.0,-0.006,168,3.231
214,1,"5,A,6","5,7,8","double,stand",20.0,lose,False,False,random-dfs,fixed,-4.952,2.0,0.006,164,3.154
214,1,"5,A","5,7,6",stand,10.0,lose,False,False,random-dfs,fixed,-4.952,2.0,0.006,164,3.154
214,1,"5,A,6,8","5,7,4,7","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-4.952,3.0,0.01,164,3.154
214,1,"5,A,6,8,4","5,7,7","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-4.952,3.0,0.01,164,3.154
214,1,"5,A,6","5,7,8","hit,stand",10.0,lose,False,False,random-dfs,fixed,-4.952,2.0,0.006,164,3.154
215,1,"6,8,Q","4,7,A,2,J",hit,10.0,lose,False,True,random-dfs,fixed,-4.756,0.0,0.0,160,3.077
215,1,"6,8","4,7,Q",stand,10.0,lose,False,False,random-dfs,fixed,-4.756,1.0,0.003,160,3.077
215,1,"6,8,Q","4,7,A,2,J","double,stand",20.0,lose,False,True,random-dfs,fixed,-4.756,0.0,0.0,160,3.077
216,1,"Q,A","2,J,Q",stand,10.0,win,True,False,random-dfs,fixed,-4.225,-3.0,-0.01,156,3.0
217,1,"Q,K,8","7,6,Q","double,stand",20.0,lose,False,True,random-dfs,fixed,-5.0,-2.0,-0.006,152,2.923
217,1,"Q,K,8","7,6,Q",hit,10.0,lose,False,True,random-dfs,fixed,-5.0,-2.0,-0.006,152,2.923
217,1,"Q,K","7,6,8",stand,10.0,lose,False,False,random-dfs,fixed,-5.0,-1.0,-0.003,152,2.923
218,1,"8,Q,3","A,4,Q,3","hit,stand",10.0,win,False,False,random-dfs,fixed,-5.474,0.0,0.0,148,2.846
218,1,"8,Q,3","A,4,Q,3","double,stand",20.0,win,False,False,random-dfs,fixed,-5.474,0.0,0.0,148,2.846
218,1,"8,Q","A,4,3",stand,10.0,push,False,False,random-dfs,fixed,-5.474,0.0,0.0,148,2.846
219,1,"3,Q","3,8,9",stand,10.0,lose,False,False,random-dfs,fixed,-5.973,1.0,0.003,144,2.769
219,1,"3,Q,9","3,8,4,4",hit,10.0,lose,False,True,random-dfs,fixed,-5.973,3.0,0.01,144,2.769
219,1,"3,Q,9","3,8,4,4","double,stand",20.0,lose,False,True,random-dfs,fixed,-5.973,3.0,0.01,144,2.769
220,1,"9,4,10","4,7,6",hit,10.0,lose,False,True,random-dfs,fixed,-5.778,2.0,0.006,140,2.692
220,1,"9,4,10","4,7,6","double,stand",20.0,lose,False,True,random-dfs,fixed,-5.778,2.0,0.006,140,2.692
220,1,"9,4","4,7,10",stand,10.0,lose,False,False,random-dfs,fixed,-5.778,1.0,0.003,140,2.692
221,1,"10,6,9","3,4,5,8",hit,10.0,lose,False,True,random-dfs,fixed,-5.2,3.0,0.01,136,2.615
221,1,"10,6,9","3,4,5,8","double,stand",20.0,lose,False,True,random-dfs,fixed,-5.2,3.0,0.01,136,2.615
221,1,"10,6","3,4,9,5",stand,10.0,lose,False,False,random-dfs,fixed,-5.2,3.0,0.01,136,2.615
222,1,"9,5","8,6,9",stand,10.0,win,False,False,random-dfs,fixed,-4.588,2.0,0.006,132,2.538
222,1,"9,5,9","8,6,10","double,stand",20.0,lose,False,True,random-dfs,fixed,-4.588,1.0,0.003,132,2.538
222,1,"9,5,9","8,6,10",hit,10.0,lose,False,True,random-dfs,fixed,-4.588,1.0,0.003,132,2.538
223,1,"9,10,6","A,6",hit,10.0,lose,False,True,random-dfs,fixed,-3.939,0.0,0.0,128,2.462
223,1,"9,10","A,6",stand,10.0,win,False,False,random-dfs,fixed,-3.939,-1.0,-0.003,128,2.462
223,1,"9,10,6","A,6","double,stand",20.0,lose,False,True,random-dfs,fixed,-3.939,0.0,0.0,128,2.462
224,1,"6,2,9","4,3,J","double,stand",20.0,push,False,False,random-dfs,fixed,-4.469,3.0,0.01,124,2.385
224,1,"6,2,9,J","4,3,7,A,3","hit,hit",10.0,lose,False,True,random-dfs,fixed,-4.469,3.0,0.01,124,2.385
224,1,"6,2,9","4,3,J","hit,stand",10.0,push,False,False,random-dfs,fixed,-4.469,3.0,0.01,124,2.385
224,1,"6,2","4,3,9,J",stand,10.0,win,False,False,random-dfs,fixed,-4.469,3.0,0.01,124,2.385
225,1,"9,J,3","7,A",hit,10.0,lose,False,True,random-dfs,fixed,-2.935,-1.0,-0.003,120,2.308
225,1,"9,J,3","7,A","double,stand",20.0,lose,False,True,random-dfs,fixed,-2.935,-1.0,-0.003,120,2.308
225,1,"9,J","7,A",stand,10.0,win,False,False,random-dfs,fixed,-2.935,-2.0,-0.006,120,2.308
226,1,"3,10,9","10,2,2,10",hit,10.0,lose,False,True,random-dfs,fixed,-3.9,0.0,0.0,116,2.231
226,1,"3,10","10,2,9",stand,10.0,lose,False,False,random-dfs,fixed,-3.9,0.0,0.0,116,2.231
226,1,"3,10,9","10,2,2,10","double,stand",20.0,lose,False,True,random-dfs,fixed,-3.9,0.0,0.0,116,2.231
227,1,"9,2,9","10,K","double,stand",20.0,push,False,False,random-dfs,fixed,-4.034,-1.0,-0.003,112,2.154
227,1,"9,2,9,Q","10,K","hit,hit",10.0,lose,False,True,random-dfs,fixed,-4.034,-2.0,-0.006,112,2.154
227,1,"9,2,9","10,K","hit,stand",10.0,push,False,False,random-dfs,fixed,-4.034,-1.0,-0.003,112,2.154
227,1,"9,2","10,K",stand,10.0,lose,False,False,random-dfs,fixed,-4.034,-1.0,-0.003,112,2.154
228,1,"9,Q,K","5,7,3,8",hit,10.0,lose,False,True,random-dfs,fixed,-4.643,0.0,0.0,108,2.077
228,1,"9,Q,K","5,7,3,8","double,stand",20.0,lose,False,True,random-dfs,fixed,-4.643,0.0,0.0,108,2.077
228,1,"9,Q","5,7,K",stand,10.0,win,False,False,random-dfs,fixed,-4.643,-1.0,-0.003,108,2.077
229,1,"K,3,K","8,5,5","double,stand",20.0,lose,False,True,random-dfs,fixed,-4.815,1.0,0.003,104,2.0
229,1,"K,3,K","8,5,5",hit,10.0,lose,False,True,random-dfs,fixed,-4.815,1.0,0.003,104,2.0
229,1,"K,3","8,5,K",stand,10.0,win,False,False,random-dfs,fixed,-4.815,0.0,0.0,104,2.0
230,1,"K,5,6","5,9,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-4.5,1.0,0.003,100,1.923
230,1,"K,5,6","5,9,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-4.5,1.0,0.003,100,1.923
230,1,"K,5","5,9,6",stand,10.0,lose,False,False,random-dfs,fixed,-4.5,2.0,0.006,100,1.923
231,1,"6,Q,Q","A,A,4,10,9","double,stand",20.0,lose,False,True,random-dfs,fixed,-4.16,-3.0,-0.01,96,1.846
231,1,"6,Q,Q","A,A,4,10,9",hit,10.0,lose,False,True,random-dfs,fixed,-4.16,-3.0,-0.01,96,1.846
231,1,"6,Q","A,A,Q,4,10",stand,10.0,win,False,False,random-dfs,fixed,-4.16,-3.0,-0.01,96,1.846
232,1,"Q,4","10,9",stand,10.0,lose,False,False,random-dfs,fixed,-5.417,-1.0,-0.003,92,1.769
232,1,"Q,4,2,8","10,9","hit,hit",10.0,lose,False,True,random-dfs,fixed,-5.417,0.0,0.0,92,1.769
232,1,"Q,4,2","10,9","hit,stand",10.0,lose,False,False,random-dfs,fixed,-5.417,0.0,0.0,92,1.769
232,1,"Q,4,2","10,9","double,stand",20.0,lose,False,False,random-dfs,fixed,-5.417,0.0,0.0,92,1.769
233,1,"2,8,A","K,K","hit,stand",10.0,win,False,False,random-dfs,fixed,-6.217,-2.0,-0.006,88,1.692
233,1,"2,8,A","K,K","double,stand",20.0,win,False,False,random-dfs,fixed,-6.217,-2.0,-0.006,88,1.692
233,1,"2,8","K,K",stand,10.0,lose,False,False,random-dfs,fixed,-6.217,-1.0,-0.003,88,1.692
234,1,"A,6,2","3,K,Q","double,stand",20.0,win,False,False,random-dfs,fixed,-7.091,0.0,0.0,84,1.615
234,1,"A,6,2","3,K,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,-7.091,0.0,0.0,84,1.615
234,1,"A,6,2,Q,3","3,K,2,6","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-7.091,3.0,0.01,84,1.615
234,1,"A,6,2,Q","3,K,3,2","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-7.091,2.0,0.006,84,1.615
234,1,"A,6","3,K,2,Q",stand,10.0,win,False,False,random-dfs,fixed,-7.091,0.0,0.0,84,1.615
235,1,"2,Q,6","3,2,7,5","double,stand",20.0,win,False,False,random-dfs,fixed,-7.429,4.0,0.013,80,1.538
235,1,"2,Q,6,7","3,2,5,A","hit,hit",10.0,lose,False,True,random-dfs,fixed,-7.429,3.0,0.01,80,1.538
235,1,"2,Q,6","3,2,7,5","hit,stand",10.0,win,False,False,random-dfs,fixed,-7.429,4.0,0.013,80,1.538
235,1,"2,Q","3,2,6,7",stand,10.0,lose,False,False,random-dfs,fixed,-7.429,3.0,0.01,80,1.538
236,1,"6,7","5,A,A",stand,10.0,lose,False,False,random-dfs,fixed,-6.5,0.0,0.0,76,1.462
236,1,"6,7,A","5,A,3","double,stand",20.0,lose,False,False,random-dfs,fixed,-6.5,1.0,0.003,76,1.462
236,1,"6,7,A,3,8","5,A,8,8","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-6.5,1.0,0.003,76,1.462
236,1,"6,7,A,3","5,A,8,8","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-6.5,1.0,0.003,76,1.462
236,1,"6,7,A","5,A,3","hit,stand",10.0,lose,False,False,random-dfs,fixed,-6.5,1.0,0.003,76,1.462
237,1,"9,5","A,7",stand,10.0,lose,False,False,random-dfs,fixed,0.0,0.0,0.0,308,5.923
237,1,"9,5,4","A,7","double,stand",20.0,push,False,False,random-dfs,fixed,0.0,1.0,0.003,308,5.923
237,1,"9,5,4","A,7","hit,stand",10.0,push,False,False,random-dfs,fixed,0.0,1.0,0.003,308,5.923
237,1,"9,5,4,5","A,7","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.0,2.0,0.006,308,5.923
238,1,"4,5,K,A","4,7,5,8","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,0.0,2.0,0.006,304,5.846
238,1,"4,5,K,A,5","4,7,8","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,0.0,2.0,0.006,304,5.846
238,1,"4,5,K","4,7,A,5","hit,stand",10.0,win,False,False,random-dfs,fixed,0.0,2.0,0.006,304,5.846
238,1,"4,5,K","4,7,A,5","double,stand",20.0,win,False,False,random-dfs,fixed,0.0,2.0,0.006,304,5.846
238,1,"4,5","4,7,K",stand,10.0,lose,False,False,random-dfs,fixed,0.0,2.0,0.006,304,5.846
239,1,"K,A","5,8,6",stand,10.0,win,True,False,random-dfs,fixed,0.513,0.0,0.0,300,5.769
240,1,"6,9","8,9",stand,10.0,lose,False,False,random-dfs,fixed,0.347,1.0,0.003,296,5.692
240,1,"6,9,7","8,9","double,stand",20.0,lose,False,True,random-dfs,fixed,0.347,1.0,0.003,296,5.692
240,1,"6,9,7","8,9",hit,10.0,lose,False,True,random-dfs,fixed,0.347,1.0,0.003,296,5.692
241,1,"7,4,Q","J,Q","double,stand",20.0,win,False,False,random-dfs,fixed,0.527,-2.0,-0.006,292,5.615
241,1,"7,4,Q","J,Q","hit,stand",10.0,win,False,False,random-dfs,fixed,0.527,-2.0,-0.006,292,5.615
241,1,"7,4","J,Q",stand,10.0,lose,False,False,random-dfs,fixed,0.527,-1.0,-0.003,292,5.615
242,1,"Q,9,3","2,6,7,7",hit,10.0,lose,False,True,random-dfs,fixed,0.356,2.0,0.006,288,5.538
242,1,"Q,9,3","2,6,7,7","double,stand",20.0,lose,False,True,random-dfs,fixed,0.356,2.0,0.006,288,5.538
242,1,"Q,9","2,6,3,7",stand,10.0,win,False,False,random-dfs,fixed,0.356,2.0,0.006,288,5.538
243,1,"3,7,2","7,Q","double,stand",20.0,lose,False,False,random-dfs,fixed,0.542,1.0,0.003,284,5.462
243,1,"3,7,2","7,Q","hit,stand",10.0,lose,False,False,random-dfs,fixed,0.542,1.0,0.003,284,5.462
243,1,"3,7,2,9","7,Q","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,0.542,1.0,0.003,284,5.462
243,1,"3,7","7,Q",stand,10.0,lose,False,False,random-dfs,fixed,0.542,0.0,0.0,284,5.462
244,1,"2,9","6,6,7",stand,10.0,lose,False,False,random-dfs,fixed,0.549,3.0,0.01,280,5.385
244,1,"2,9,7","6,6,A,2,9","double,stand",20.0,win,False,False,random-dfs,fixed,0.549,3.0,0.01,280,5.385
244,1,"2,9,7,A","6,6,2,9","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,0.549,3.0,0.01,280,5.385
244,1,"2,9,7,A,2","6,6,9","hit,hit,hit,stand",10.0,push,False,False,random-dfs,fixed,0.549,3.0,0.01,280,5.385
244,1,"2,9,7","6,6,A,2,9","hit,stand",10.0,win,False,False,random-dfs,fixed,0.549,3.0,0.01,280,5.385
245,1,"7,A,4,7","2,9,3,K","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,1.114,1.0,0.003,276,5.308
245,1,"7,A,4,7,3","2,9,K","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,1.114,1.0,0.003,276,5.308
245,1,"7,A,4","2,9,7","hit,stand",10.0,lose,False,False,random-dfs,fixed,1.114,1.0,0.003,276,5.308
245,1,"7,A","2,9,4,7",stand,10.0,win,False,False,random-dfs,fixed,1.114,1.0,0.003,276,5.308
245,1,"7,A,4","2,9,7","double,stand",20.0,lose,False,False,random-dfs,fixed,1.114,1.0,0.003,276,5.308
246,1,"4,7,10","3,K,8","hit,stand",10.0,push,False,False,random-dfs,fixed,1.13,0.0,0.0,272,5.231
246,1,"4,7,10","3,K,8","double,stand",20.0,push,False,False,random-dfs,fixed,1.13,0.0,0.0,272,5.231
246,1,"4,7","3,K,10",stand,10.0,win,False,False,random-dfs,fixed,1.13,0.0,0.0,272,5.231
247,1,"10,8","J,K",stand,10.0,lose,False,False,random-dfs,fixed,1.338,-3.0,-0.01,268,5.154
247,1,"10,8,J","J,K","double,stand",20.0,lose,False,True,random-dfs,fixed,1.338,-4.0,-0.013,268,5.154
247,1,"10,8,J","J,K",hit,10.0,lose,False,True,random-dfs,fixed,1.338,-4.0,-0.013,268,5.154
248,1,"J,9","8,A",stand,10.0,push,False,False,random-dfs,fixed,0.776,-2.0,-0.006,264,5.077
248,1,"J,9,4","8,A","double,stand",20.0,lose,False,True,random-dfs,fixed,0.776,-1.0,-0.003,264,5.077
248,1,"J,9,4","8,A",hit,10.0,lose,False,True,random-dfs,fixed,0.776,-1.0,-0.003,264,5.077
249,1,"4,J","9,A",stand,10.0,lose,False,False,random-dfs,fixed,0.394,-1.0,-0.003,260,5.0
249,1,"4,J,A","9,A","double,stand",20.0,lose,False,False,random-dfs,fixed,0.394,-2.0,-0.006,260,5.0
249,1,"4,J,A","9,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,0.394,-2.0,-0.006,260,5.0
249,1,"4,J,A,K","9,A","hit,hit",10.0,lose,False,True,random-dfs,fixed,0.394,-3.0,-0.01,260,5.0
250,1,"A,K","10,10",stand,10.0,win,True,False,random-dfs,fixed,0.2,-4.0,-0.013,256,4.923
251,1,"A,5,8","6,10,A","double,stand",20.0,lose,False,False,random-dfs,fixed,-0.609,-1.0,-0.003,252,4.846
251,1,"A,5,8,A,A","6,10,3","hit,hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.609,-1.0,-0.003,252,4.846
251,1,"A,5,8,A,A,3","6,10,9","hit,hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-0.609,-1.0,-0.003,252,4.846
251,1,"A,5,8,A,A,3,9","6,10,K","hit,hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.609,-2.0,-0.006,252,4.846
251,1,"A,5,8,A","6,10,A","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.609,-2.0,-0.006,252,4.846
251,1,"A,5,8","6,10,A","hit,stand",10.0,lose,False,False,random-dfs,fixed,-0.609,-1.0,-0.003,252,4.846
251,1,"A,5","6,10,8",stand,10.0,win,False,False,random-dfs,fixed,-0.609,0.0,0.0,252,4.846
252,1,"8,A,9","A,3,K,K","double,stand",20.0,win,False,False,random-dfs,fixed,-0.619,-3.0,-0.01,248,4.769
252,1,"8,A,9,K","A,3,K,J","hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.619,-4.0,-0.013,248,4.769
252,1,"8,A,9","A,3,K,K","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.619,-3.0,-0.01,248,4.769
252,1,"8,A","A,3,9,K",stand,10.0,win,False,False,random-dfs,fixed,-0.619,-2.0,-0.006,248,4.769
253,1,"9,K","K,J",stand,10.0,lose,False,False,random-dfs,fixed,-0.839,-3.0,-0.01,244,4.692
253,1,"9,K,3","K,J",hit,10.0,lose,False,True,random-dfs,fixed,-0.839,-2.0,-0.006,244,4.692
253,1,"9,K,3","K,J","double,stand",20.0,lose,False,True,random-dfs,fixed,-0.839,-2.0,-0.006,244,4.692
254,1,"3,Q","6,8,5",stand,10.0,lose,False,False,random-dfs,fixed,-1.492,2.0,0.006,240,4.615
254,1,"3,Q,5","6,8,3","double,stand",20.0,win,False,False,random-dfs,fixed,-1.492,3.0,0.01,240,4.615
254,1,"3,Q,5,3","6,8,3","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-1.492,4.0,0.013,240,4.615
254,1,"3,Q,5","6,8,3","hit,stand",10.0,win,False,False,random-dfs,fixed,-1.492,3.0,0.01,240,4.615
255,1,"5,3,5","3,4,2,Q","double,stand",20.0,lose,False,False,random-dfs,fixed,-1.3,5.0,0.016,236,4.538
255,1,"5,3","3,4,5,2,Q",stand,10.0,win,False,False,random-dfs,fixed,-1.3,5.0,0.016,236,4.538
255,1,"5,3,5","3,4,2,Q","hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.3,5.0,0.016,236,4.538
255,1,"5,3,5,2","3,4,Q","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,-1.3,5.0,0.016,236,4.538
255,1,"5,3,5,2,Q","3,4,2,4,A,A,K","hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-1.3,4.0,0.013,236,4.538
256,1,"5,2,4","Q,2,A,A,K","double,stand",20.0,win,False,False,random-dfs,fixed,-0.441,0.0,0.0,232,4.462
256,1,"5,2","Q,2,4,A",stand,10.0,lose,False,False,random-dfs,fixed,-0.441,2.0,0.006,232,4.462
256,1,"5,2,4,A,A,K","Q,2,8","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,-0.441,0.0,0.0,232,4.462
256,1,"5,2,4,A,A","Q,2,K","hit,hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-0.441,0.0,0.0,232,4.462
256,1,"5,2,4,A","Q,2,A,K","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-0.441,0.0,0.0,232,4.462
256,1,"5,2,4","Q,2,A,A,K","hit,stand",10.0,win,False,False,random-dfs,fixed,-0.441,0.0,0.0,232,4.462
257,1,"4,A,8","A,K","double,stand",20.0,lose,False,False,random-dfs,fixed,0.0,-2.0,-0.006,228,4.385
257,1,"4,A","A,K",stand,10.0,lose,False,False,random-dfs,fixed,0.0,-2.0,-0.006,228,4.385
257,1,"4,A,8,3,3","A,K","hit,hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,0.0,0.0,0.0,228,4.385
257,1,"4,A,8,3,3,3","A,K","hit,hit,hit,hit",10.0,lose,False,True,random-dfs,fixed,0.0,1.0,0.003,228,4.385
257,1,"4,A,8,3","A,K","hit,hit,stand",10.0,lose,False,False,random-dfs,fixed,0.0,-1.0,-0.003,228,4.385
257,1,"4,A,8","A,K","hit,stand",10.0,lose,False,False,random-dfs,fixed,0.0,-2.0,-0.006,228,4.385
258,1,"8,3","3,3,6,4,7",stand,10.0,win,False,False,random-dfs,fixed,-0.456,5.0,0.016,224,4.308
258,1,"8,3,6","3,3,4,7","double,stand",20.0,push,False,False,random-dfs,fixed,-0.456,5.0,0.016,224,4.308
258,1,"8,3,6","3,3,4,7","hit,stand",10.0,push,False,False,random-dfs,fixed,-0.456,5.0,0.016,224,4.308
258,1,"8,3,6,4","3,3,7,4","hit,hit,stand",10.0,win,False,False,random-dfs,fixed,-0.456,6.0,0.019,224,4.308
259,1,"6,4","7,4,5,2",stand,10.0,lose,False,False,random-dfs,fixed,0.232,5.0,0.016,220,4.231
